,created_at,hashtags,lang,location,locationBis,positivity,text
111,2018-06-27 13:46:44,"['Football', 'CM2018', 'SERBRA']",fr,"Charmey, Suisse",,0,"RT @infosportplus: #Football ⚽️ - #CM2018 - #SERBRA 🇷🇸🇧🇷

A quelques heures de la rencontre décisive du Brésil face à la Serbie (20h), @rom…"
112,2018-06-27 13:49:14,[],fr,,,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
113,2018-06-27 13:49:57,[],fr,,,1,RT @Le_Footoir: TOP 10 des plus belles photos de la femme de Neymar : Bruna Marquezine. Lire l'article sur Le Footoir : https://t.co/uxVhTC…
114,2018-06-27 13:51:39,['CFootRTBF'],fr,Belgique,,0,"[PRONO] 📲 #CFootRTBF 🤔

🏆 @FIFAWorldCup 
⚽️ Groupe E : 🇷🇸Serbie 🆚 Brésil 🇧🇷
🕗 20H   

Selon vous, qui va se qualifi… https://t.co/CqQb4kxsZh"
115,2018-06-27 13:53:29,[],fr,"Parc des Princes, Paris",USA,0,"📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr,… https://t.co/YF5gWSRSZL"
116,2018-06-27 13:53:35,[],fr,"Genève, Suisse",CHE,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
117,2018-06-27 13:53:53,[],fr,"Paris, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
118,2018-06-27 13:53:57,[],fr,"Saint-Leu, La Réunion",REU,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
119,2018-06-27 13:54:05,[],fr,日本🇯🇵川崎市(Kawasaki),JPN,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
120,2018-06-27 13:54:22,[],fr,Dordogne // Limoges,FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
121,2018-06-27 13:54:23,[],fr,"Neuchâtel, Suisse",CHE,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
122,2018-06-27 13:54:51,[],fr,Paraguay,PRY,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
123,2018-06-27 13:54:55,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
124,2018-06-27 13:55:05,[],fr,France,FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
125,2018-06-27 13:55:09,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
126,2018-06-27 13:55:20,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
127,2018-06-27 13:55:21,[],fr,"Tours, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
128,2018-06-27 13:55:30,[],fr,"Aulnay-sous-Bois, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
129,2018-06-27 13:55:31,[],fr,"Paris, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
130,2018-06-27 13:55:40,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
131,2018-06-27 13:55:54,[],fr,"Dallas, TX",USA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
132,2018-06-27 13:56:02,[],fr,"Ile-de-France, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
133,2018-06-27 13:56:09,[],fr,Rio de Janeiro/Brasil,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
134,2018-06-27 13:56:13,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
135,2018-06-27 13:56:46,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
136,2018-06-27 13:56:48,[],fr,dreux,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
137,2018-06-27 13:56:56,[],fr,,,1,RT @Le_Footoir: TOP 10 des plus belles photos de la femme de Neymar : Bruna Marquezine. Lire l'article sur Le Footoir : https://t.co/uxVhTC…
138,2018-06-27 13:57:27,['SERBRA'],en,Republic of Serbia,SRB,1,"RT @nkitevski: “Hookers do tricks, magicians make magic.” #SERBRA 🇷🇸 https://t.co/qLN43tIJsG"
139,2018-06-27 13:57:43,[],fr,Paris x Little Village ,USA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
140,2018-06-27 13:57:49,"['Copa2018', 'Canarinho', 'SERBRA', 'BRA']",pt,"Jurerê, SC - Brasil",,0,"Já pode almoçar né?

#Copa2018 #Canarinho #SERBRA #BRA https://t.co/klSMLnbSnV"
141,2018-06-27 13:58:54,[],fr,"Paris, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
142,2018-06-27 13:59:07,[],fr,Là ou Je suis...,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
143,2018-06-27 13:59:18,[],fr,"Parc des Princes, Paris",USA,0,"📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr,… https://t.co/7kWH0e3H9F"
144,2018-06-27 13:59:51,[],fr,"Orléans, France - Châteauroux",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
145,2018-06-27 13:59:56,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
146,2018-06-27 13:59:56,[],fr,Tizi ouzou,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
147,2018-06-27 14:00:01,"['KORGER', 'SERBRA']",en,Camden Market,,1,"⚽⚽⚽ Check out #KORGER and #SERBRA at the Market today and don't forget, you'll be able to watch all of the games in… https://t.co/OYwi3zyYml"
148,2018-06-27 14:00:01,['SERBRA'],fr,Bordeaux,FRA,0,"#SERBRA 

Qui c'est qui va se faire deplumer pour le match SERBIE BRASIL ??? 

-On leur dit la vérité ?
 -Noon pas encore 😋"
149,2018-06-27 14:00:03,[],en,,,0,@Keithrowe888 @AkkadianTimes @mckennaconor @Starr690 @RickMoffat @TSN690 @tsn690mornings @TSN690DriveShow Legault a… https://t.co/oBSRUP4avp
150,2018-06-27 14:00:04,"['WorldCup', 'MEXSWE', 'MEX', 'SWE']",en,"London, England",GBR,1,"RT @LStreamFootball: #WorldCup Live Stream HD [💻/📱] - Jun 27

[⏰14:00 GMT]
Mexico vs Sweden
#MEXSWE #MEX #SWE

South Korea vs Germany
#KORG…"
151,2018-06-27 14:00:09,[],fr,Paris,USA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
152,2018-06-27 14:00:47,"['unreserved', 'brazil']",en,Kuala Lumpur Federal Territory,,1,Will Brazil triumph at the World Cup? @GilbertoSilva certainly hopes so https://t.co/Uj3OhC6WZK #unreserved #brazil… https://t.co/Os9v24DohJ
153,2018-06-27 14:00:54,"['GERSWE', 'SERBRA', 'FRAARG', 'ESPRUS', 'CM2018']",fr,youtube.com/c/LaFranceduFoot,,0,"#GERSWE #SERBRA #FRAARG #ESPRUS #CM2018

🇫🇷 Fonds d'écran !
🇩🇪 Hintergrundbilder !
🇪🇸 Fondos de pantalla !
🇧🇷 Papéi… https://t.co/g3s1hJIw5o"
154,2018-06-27 14:01:04,[],fr,Guyane Française,,0,"@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et… https://t.co/06m15mVSCO"
155,2018-06-27 14:01:42,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
156,2018-06-27 14:01:47,[],fr,"Limay, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
157,2018-06-27 14:02:38,"['SouthKorea', 'Germany', 'Serbia', 'Brazil', 'KORGER', 'SERBRA', 'WorldCup']",en,India,IND,0,Going to support #SouthKorea against #Germany and #Serbia against #Brazil tonight. #KORGER #SERBRA #WorldCup
158,2018-06-27 14:02:40,[],fr,Parc des Princes ,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
159,2018-06-27 14:03:00,[],fr,"Strasbourg, Paris ",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
160,2018-06-27 14:04:36,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
161,2018-06-27 14:04:41,[],fr,Martinique,MTQ,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
162,2018-06-27 14:05:16,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
163,2018-06-27 14:05:18,[],fr,"Paris, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
164,2018-06-27 14:05:25,"['GER', 'BRA', 'worldcup']",en,"South East, England",,0,We’re in a position that both #GER and #BRA could be out of the #worldcup by the end of today. But I doubt there’s… https://t.co/eYcCY4IAE8
165,2018-06-27 14:05:27,[],fr,"Mexico, Mexique",MEX,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
166,2018-06-27 14:05:56,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
167,2018-06-27 14:05:59,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
168,2018-06-27 14:06:13,[],fr,Soho ,,0,Neymar irrespectueux de ouufffff https://t.co/3y5dXZ23U4
169,2018-06-27 14:06:27,[],fr,port-au-prince Haiti,HTI,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
170,2018-06-27 14:06:50,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
171,2018-06-27 14:07:15,[],fr,"Athis-Mons, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
172,2018-06-27 14:07:19,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
173,2018-06-27 14:08:17,[],fr,"Genève, Suisse",CHE,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
174,2018-06-27 14:08:17,[],fr,"Paris, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
175,2018-06-27 14:09:22,[],fr,"Parc des Princes, Paris ",USA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
176,2018-06-27 14:09:53,[],fr,"Suresnes, France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
177,2018-06-27 14:10:00,"['Neymar', 'Ivanovic', 'Serbien', 'Brasilien']",de,Köln,DEU,0,#Neymar oder #Ivanovic? Iva..wer?! Superstar vs Nobody.Vielleicht kann das kleine #Serbien #Brasilien doch ein Bein… https://t.co/cnVixa7jPh
178,2018-06-27 14:10:16,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
179,2018-06-27 14:10:19,"['KORGER', 'SERBRA']",pt,"Oporto, Portugal",PRT,0,se isto continuar assim a alemanha e o brasil vão encontrar-se nos oitavos 😲 #KORGER #SERBRA
180,2018-06-27 14:11:52,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
181,2018-06-27 14:12:00,"['Neymar', 'Ivanovic', 'Serbien', 'Brasilien']",de,Köln,DEU,0,#Neymar oder #Ivanovic? Iva..wer?! Superstar vs Nobody.Vielleicht kann das kleine #Serbien #Brasilien doch ein Bein… https://t.co/kVttI14lwZ
182,2018-06-27 14:12:07,[],fr,Inside your heart,,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
183,2018-06-27 14:12:23,['DENFRA'],fr,Bretagne,,0,"On parle coupe du Monde N°14 avec du Messi, du Maradona possédé, l'équipe de France qui dort... #DENFRA… https://t.co/jN4tjRhpxr"
184,2018-06-27 14:12:59,[],fr,France,FRA,1,RT @Le_Footoir: TOP 10 des plus belles photos de la femme de Neymar : Bruna Marquezine. Lire l'article sur Le Footoir : https://t.co/uxVhTC…
185,2018-06-27 14:14:25,[],fr,Libreville,GAB,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
186,2018-06-27 14:14:29,[],fr,"Paris, Ile-de-France",FRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
187,2018-06-27 14:14:53,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
188,2018-06-27 14:15:05,[],fr,"Belo Horizonte, Brasil",BRA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
189,2018-06-27 14:15:54,[],en,"England, United Kingdom",GBR,-1,"Oh, late with the days predicition! So Germany to beat South Korea and Mexico to draw with Sweden and Brazil held t… https://t.co/ms9AZtLMyb"
190,2018-06-27 14:16:39,[],fr,Martinique ,MTQ,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
191,2018-06-27 14:16:58,[],fr,#IBRACADABRA ⚽,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
192,2018-06-27 14:17:43,"['FIFA18', 'FUT18', 'Fifa19', 'Fortnite', 'WM2018', 'KORGER', 'Panini', 'KORGER', 'DieMannschaft', 'WorldCup', 'MEXSWE', 'SUICRC', 'SERBRA']",de,Deutschland,,0,#FIFA18 #FUT18 #Fifa19 #Fortnite #WM2018 #KORGER #Panini #KORGER #DieMannschaft #WorldCup #MEXSWE #SUICRC #SERBRA… https://t.co/rbsrvUZLqD
193,2018-06-27 14:17:58,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
194,2018-06-27 14:20:40,[],pt,,,0,"""E o Messi Tchau"" vai ter que esperar
Mas ""E o Neymar Tchau"" pode estar mais próximo
Por que...
 ""HOJE TEM BRASIL""… https://t.co/4o2KfHvOHF"
195,2018-06-27 14:21:06,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
196,2018-06-27 14:22:11,"['WorldCup', 'NIGARG', 'ICECRO', 'AUSPER', 'FRADEN']",en,"New York, NY",USA,-1,Colors shuffled and settled for half of the #WorldCup teams after round 3 matches #NIGARG #ICECRO #AUSPER #FRADEN… https://t.co/4uGeGPUZC4
197,2018-06-27 14:22:34,[],pt,Fortaleza,BRA,0,O último https://t.co/erhcwSq86k! https://t.co/cXAJMz6qlL Agradecimentos a @DeGeldpers @PaulCherryseed… https://t.co/fKdqyij05i
198,2018-06-27 14:22:38,"['SERBRA', 'WM2018', 'wkvoetbal', 'wkvoetbal2018', 'wk', 'wm', 'wc', 'WorldCupRussia2018']",en,"Eindhoven, North Brabant",NLD,0,Prediction 🇷🇸 0-2 🇧🇷#SERBRA #WM2018⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ ⁠#wkvoetbal  #wkvoetbal2018 #wk #wm #wc #WorldCupRussia2018… https://t.co/Co3kIuolqQ
199,2018-06-27 14:23:08,[],fr,,,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
200,2018-06-27 14:23:23,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
201,2018-06-27 14:23:35,[],fr,"Nice, France",FRA,1,RT @Le_Footoir: TOP 10 des plus belles photos de la femme de Neymar : Bruna Marquezine. Lire l'article sur Le Footoir : https://t.co/uxVhTC…
202,2018-06-27 14:26:39,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
203,2018-06-27 14:28:23,[],en,"Malibu, CA",,0,"RT @desmond_twotwo: We go again. Today’s Predictions:

Mexico vs. Sweden - Desmond
South Korea vs. Germany - Desmond
Switzerland vs. Costa…"
204,2018-06-27 14:29:34,[],fr,御意🙋🏼‍♂️,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
205,2018-06-27 14:30:23,[],fr,Paris,USA,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
206,2018-06-27 14:30:44,[],fr,psg,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
207,2018-06-27 14:31:05,[],en,,,1,"RT @itvfootball: Join us this evening from 6:30pm for more @FIFAWorldCup action!

@FSSrbije 🆚 @CBF_Futebol - @ITV 

@SFV_ASF  🆚 @fedefutbol…"
208,2018-06-27 14:31:05,[],fr,,,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
209,2018-06-27 14:34:09,[],en,"Nairobi, Kenya",KEN,1,"Serbia vs Brazil
Wed, 27 Jun 2018 | 21:00:00
World Cup
Both sides need a win to go through.
 @DafabetKenya has the… https://t.co/g2Qx5RIvBh"
210,2018-06-27 14:34:24,['SERBRA'],en,,,0,"RT @itvfootball: Will they get it?

Find out on @ITV tonight from 6.30pm as @neymarjr and co. look to make the last 16 

#SERBRA https://t.…"
211,2018-06-27 14:34:28,"['SERBRA', 'BRA', 'WorldCup']",en,,,0,"RT @itvfootball: @ITV @neymarjr And Brazil's running man is...

#SERBRA #BRA #WorldCup https://t.co/KwsVulMTFa"
212,2018-06-27 14:35:16,"['WorldCup', 'SERBRA', 'Serbia', 'Brazil']",en,,,0,"Head-to-Head

🇷🇸 Serbia vs Brazil 🇧🇷

#WorldCup #SERBRA #Serbia #Brazil https://t.co/9dmZklgxCi"
213,2018-06-27 14:36:18,[],fr,,,0,"RT @PSG_inside: 📷🇧🇷 

@DaniAlvesD2 est venu rendre visite à la sélection du @CBF_Futebol et ses coéquipiers @neymarjr, @marquinhos_m5 et Th…"
214,2018-06-27 14:37:02,[],fr,"Lille, France",FRA,1,RT @Le_Footoir: TOP 10 des plus belles photos de la femme de Neymar : Bruna Marquezine. Lire l'article sur Le Footoir : https://t.co/uxVhTC…
215,2018-06-27 14:39:41,[],pt,Parc des Princes,,0,"📷🇧🇷 

@DaniAlvesD2 visitou a Seleção e seus companheiros parisienses @neymarjr, @marquinhos_m5 e Thiago Silva antes… https://t.co/ny09OvJDMp"
216,2018-06-27 14:39:54,[],fr,"Le Havre, France",FRA,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
217,2018-06-27 14:39:56,"['WorldCup', 'SERBRA']",en,,,1,"Amazing Afternoons' #WorldCup of tunes is up next.

We'll be deciding the winner of today's game between #SERBRA us… https://t.co/QfUzVr9b8V"
218,2018-06-27 14:39:57,[],pt,Black Lives Matter,,0,"RT @PSGbrasil: 📷🇧🇷 

@DaniAlvesD2 visitou a Seleção e seus companheiros parisienses @neymarjr, @marquinhos_m5 e Thiago Silva antes do grand…"
