,created_at,hashtags,lang,location,locationBis,positivity,text
4129,2018-06-17 18:24:23,[],en,London,GBR,1,"Philippe Coutinho's quick calculation about how much pressure, swerve &amp; curve to add before taking that shot! 👏🏾 👏🏾… https://t.co/ulnYdUe1Ps"
4130,2018-06-17 18:24:23,"['Brazil', 'WorldCup', 'BRASWI']",en,"Sofa, Greenwich, London",GBR,0,"What a difference 4 years makes! 20 minutes in, this #Brazil team look irresistible. #WorldCup #BRASWI"
4131,2018-06-17 18:24:23,['BRASWI'],en,"Nantwich, England",,0,What a goal!! #BRASWI
4132,2018-06-17 18:24:24,"['BRASWI', 'WorldCup']",fr,,,0,RT @KayvonSteezie: COUTINHOOOOO C'EST LE BARCAAA😂😂💥💥🔥🔥🔥🔥 #BRASWI #WorldCup
4133,2018-06-17 18:24:24,"['BRASWI', 'brasilesvizzera', 'nduccio', 'tite', 'TikiTakaRussia']",it,ROMA 🇮🇹,,0,#BRASWI #brasilesvizzera possibile che il Brasile non aveva un allenatore meglio di #nduccio? #tite #TikiTakaRussia https://t.co/0LxoxpadVl
4134,2018-06-17 18:24:25,"['BRASWI', 'Coutinho', 'WorldCup']",en,West London,,1,"#BRASWI Gooooollaaaaaaazo! #Coutinho 🇧🇷 
4 days in already feel this could be the best #WorldCup ever"
4135,2018-06-17 18:24:25,"['BRASUI', 'BRASWI', 'Copa2018', 'WorldCup2018']",pt,Porto Ferreira / SP - Brasil,BRA,0,"RT @gillyworks: GOLAÇO!!!!!
#BRASUI
#BRASWI 
#Copa2018 
#WorldCup2018 https://t.co/xXZmO4mVCZ"
4136,2018-06-17 18:24:25,"['BRA', 'SWI', 'BRASWI']",en,,,1,"GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/Jybm6bzNQq"
4137,2018-06-17 18:24:25,"['BRA', 'SWI', 'BRASWI']",en,Lambézellec,,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4138,2018-06-17 18:24:26,"['imisshim', 'lfc', 'BRASWI']",pt,West Hampstead - London,GBR,0,Coutinho !! #imisshim #lfc #BRASWI
4139,2018-06-17 18:24:26,['BRASWI'],en,caribbean ,,1,RT @unusualvox: That goal was so fucking good holy shit #BRASWI
4140,2018-06-17 18:24:27,"['BRASWI', 'Worldcup2018Russia']",en,South Africa,ZAF,0,"#BRASWI #Worldcup2018Russia 
Bend it like Coutinho 🤯 https://t.co/JteDxnMEW3"
4141,2018-06-17 18:24:27,"['BRASWI', 'BRA']",en,New York,USA,0,#BRASWI 20' Coutinho puts #BRA up 1-0 https://t.co/WcPRlWEwWJ
4142,2018-06-17 18:24:28,['BRASWI'],fr,"Dieppe, France",FRA,1,"c’est plu un golazo la, c’est un viole wsh coutinho y respecte rien dès le premier match #BRASWI"
4143,2018-06-17 18:24:28,"['BRASWI', 'Brazil']",en,"MA by way of Odžak, BiH",,1,"RT @JoshMoffet17: He’s so so good at this finish.

Coutinho 👋🏻

#BRASWI #Brazil https://t.co/NCyBTgDX4o"
4144,2018-06-17 18:24:29,"['WorldCup', 'Coutinho', 'BRASWI', 'Bra', 'SUI']",en,,,1,One of the best goals so far in 2018 #WorldCup scored by #Coutinho  #BRASWI #Bra 1-0 #SUI https://t.co/iJfKAhAceZ
4145,2018-06-17 18:24:29,"['BRASWI', 'WorldCup', 'LFC']",en,"BI, England | AK, Pakistan",PAK,1,"Seeing Coutinho score bangers now is like seeing your ex living the good life with their new ting smh 😞
#BRASWI #WorldCup #LFC"
4146,2018-06-17 18:24:29,"['BrasileSvizzera', 'BRASWI', 'WorldCup', 'LBMundial']",it,"Cento, Emilia Romagna",ITA,0,Vedo giocare Lichtsteiner e la lacrima scende automatica...#BrasileSvizzera #BRASWI #WorldCup #LBMundial
4147,2018-06-17 18:24:29,[],en,,,1,"Surely Neymar must regret joining PSG, I know he earns more money but it just seemed like such an unnecesary move t… https://t.co/PlZzeXr5p7"
4148,2018-06-17 18:24:30,['BRASWI'],en,,,0,Brazil are doing bits out here #BRASWI
4149,2018-06-17 18:24:31,"['BRASWI', 'WorldCup2018']",en,France,FRA,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4150,2018-06-17 18:24:31,"['WorldCup', 'BRASWI']",en,,,1,You haven’t lived until you’ve seen a restaurant full of Brazilians erupt in cheer because Brazil scored a goal. #WorldCup #BRASWI
4151,2018-06-17 18:24:32,[],en,,,0,Cheers Paul https://t.co/ADBlQ1RShp
4152,2018-06-17 18:24:32,"['BRASWI', 'Darmok']",en,,,0,"@StarTrek Watching #BRASWI - whenever commentator says ""Xhaka"", my inner Nerd screams ""when the walls fell!"" #Darmok https://t.co/7tUs76hFm9"
4153,2018-06-17 18:24:33,"['Switzerland', 'BRASWI']",en,"Wirral, UK",,1,Great to see Brazil being themselves again. Can see #Switzerland getting annihilated here. #BRASWI https://t.co/dXxEfGAFPm
4154,2018-06-17 18:24:35,"['BRA', 'BRASWI', 'WorldCup']",en,,,0,"RT @Fristajler: 💥 Coutinho what a beauty! #BRA

#BRASWI #WorldCup https://t.co/wp5EXuU0Bw"
4155,2018-06-17 18:24:35,"['BRA', 'GOAL', 'SWI', 'BRASWI', 'WorldCup']",en,"Washington, USA",USA,0,"RT RTSportNews: #BRA score 1st #GOAL! 

#SWI
#BRASWI 
#WorldCup

https://t.co/LbSx7ftbfL https://t.co/SJLY8cimWR"
4156,2018-06-17 18:24:35,['BRASWI'],en,"Norton, England",ZWE,-1,Love World Cup games where the commentators pure hype the favourites and go on like the weaker team are the fuckin worst shite ever #BRASWI
4157,2018-06-17 18:24:36,"['BRASWI', 'FifaWorldCup2018']",en,Ayrshire,,0,"Oi, Neymar, can Emile Sande have her hair back please? 🤔👍#BRASWI  #FifaWorldCup2018"
4158,2018-06-17 18:24:37,"['BRASWI', 'WorldCup']",en,,,1,"RT @TheSportsman: 🍜 Neymar's new haircut is making me exceptionally hungry...

#BRASWI

#WorldCup https://t.co/kZlBIivHMp"
4159,2018-06-17 18:24:37,['BRASWI'],en,"Cuttack, India",IND,0,"RT @RVCJ_FB: What a journey!
#BRASWI https://t.co/SnHBtYkOu7"
4160,2018-06-17 18:24:37,"['BRASWI', 'WorldCup2018']",en,,,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4161,2018-06-17 18:24:38,['BRASWI'],en,,,0,@neymarjr happens to be the problem the @Brazil team has at the moment #BRASWI
4162,2018-06-17 18:24:38,['BRASWI'],en,Blackburn,GBR,1,"That should have been worth 2 goals!

#BRASWI https://t.co/bd6Lb1PcZI"
4163,2018-06-17 18:24:38,['braswi'],en,Nigeria,NGA,0,"#braswi is now trending in Nigeria

https://t.co/kfBWkRi2qd https://t.co/0lsbrm0QVa"
4164,2018-06-17 18:24:39,"['BrasileSvizzera', 'BRASWI', 'WorldCup', 'LBMundial']",it,,,0,RT @SimoneVi7ali85: Vedo giocare Lichtsteiner e la lacrima scende automatica...#BrasileSvizzera #BRASWI #WorldCup #LBMundial
4165,2018-06-17 18:24:39,"['WorldCup', 'BRASWI', 'BRA', 'SUI', 'goal', 'coutinho']",en,Sarajevo,BIH,0,"WHAT. A. GOAL. #WorldCup #BRASWI #BRA #SUI #goal #coutinho
https://t.co/pXZwFZzjjo"
4166,2018-06-17 18:24:39,['BRASWI'],en,Asgards,,1,RT @FBaresi: Wow what a goal @Phil_Coutinho #BRASWI @FIFAWorldCup
4167,2018-06-17 18:24:39,"['LFC', 'BraSwi']",en,,,0,Me watching that Coutinho goal #LFC #BraSwi https://t.co/GgsOyM8dJr
4168,2018-06-17 18:24:40,"['BRASWI', 'Russia2018WorldCup']",en,"Limerick, Ireland",IRL,-1,Coutinho is just a shit Mo Salah...#BRASWI #Russia2018WorldCup
4169,2018-06-17 18:24:40,"['BRASWI', 'WorldCupRussia2018']",pt,"Al Khaldiya, Kuwait",KWT,0,Coutinho!! #BRASWI #WorldCupRussia2018
4170,2018-06-17 18:24:40,['BRASWI'],de,Switzerland,CHE,0,"Die Brasilianer schon in Topform im ersten Gruppenspiel. 
Was für Amateure... 
#BRASWI"
4171,2018-06-17 18:24:40,"['BRA', 'SWI', 'BRASWI']",en,,,1,"RT @GoalUK: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/MiTxjntx53"
4172,2018-06-17 18:24:40,"['BRASWI', 'WorldCup2018']",en,"Bruxelles, Belgique",,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4173,2018-06-17 18:24:41,"['BRASWI', 'WorldCup2018']",en,,,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4174,2018-06-17 18:24:41,"['BRASWI', 'worldcup']",en,Usually near the buffet,,-1,Has Neymar modelled his hairstyle on “Hardest game in the world” bloke from The Fast Show?!?! #BRASWI #worldcup
4175,2018-06-17 18:24:42,"['BRASWI', 'BrasileSvizzera', 'Mondiale2018']",it,"Paradiso, Svizzera",,0,RT @staphilo73: Facciamo tutti il tifo per la sfizzera del nostro amatissimo canpione @porcodoi79 #BRASWI #BrasileSvizzera #Mondiale2018
4176,2018-06-17 18:24:42,['BRASWI'],en,"Abuja, Nigeria",NGA,0,Brazil for the culture. Coutinho!!! #BRASWI
4177,2018-06-17 18:24:42,"['BRA', 'BRASWI', 'WorldCup']",en,Hogwarts,,1,"What a goal from @Phil_Coutinho 😮
This is the time for #BRA to win!  #BRASWI #WorldCup"
4178,2018-06-17 18:24:42,"['bra', 'BRASWI', 'WorldCup']",en,Greece,GRC,0,What a goal @Phil_Coutinho!!!😮😮 Let's go #bra #BRASWI #WorldCup
4179,2018-06-17 18:24:42,"['RussiaWorldCup2018', 'worldcup', 'BRASWI']",en,Zama pase ma raza,JPN,0,"Cotinho goal
Brazil 🇧🇷 1-0 switzerland 
#RussiaWorldCup2018 
#worldcup
#BRASWI"
4180,2018-06-17 18:24:43,['BRASWI'],en,The Netherlands,,1,"I've only watched them play for 20 minutes, but I want Brazil to win the world cup. #BRASWI"
4181,2018-06-17 18:24:43,[],en,"Wrexham, North Wales",GBR,0,"For those that didn’t see it, here is a replay of the Coutinho goal for Brazil, showing the bend he got on the ball… https://t.co/z3U2lwjBsS"
4182,2018-06-17 18:24:45,"['BRASWI', 'LightItUp']",en,,,0,@RobertBell87 @FIFAWorldCup What. A. Goal. #BRASWI #LightItUp
4183,2018-06-17 18:24:46,"['BRASWI', 'FIFAWC']",en,"Ahmadabad City, India",IND,1,"Ronaldo’s hattrick
Germany upset
Messi being Miss Penalty

These are the highlights of first week of Fifa World Cup

#BRASWI #FIFAWC"
4184,2018-06-17 18:24:47,"['FIFA18', 'Worldcup2018Russia', 'Brasil', 'BRASWI']",pt,,,0,BRASIL 🇧🇷 🇧🇷!!!!!!!!! #FIFA18 #Worldcup2018Russia #Brasil #BRASWI
4185,2018-06-17 18:24:47,"['BRA', 'BRASWI', 'WorldCup']",en,"Dubai, United Arab Emirates ",ARE,0,"RT @Fristajler: 💥 Coutinho what a beauty! #BRA

#BRASWI #WorldCup https://t.co/wp5EXuU0Bw"
4186,2018-06-17 18:24:48,"['BRASWI', 'worldcup']",en,"Brandon,Suffolk/AG,Chelmsford!",USA,0,sheer class from Coutinho!! #BRASWI #worldcup
4187,2018-06-17 18:24:48,[],en,,,0,£142million is a bargain https://t.co/rEes8XfisL
4188,2018-06-17 18:24:48,"['BRA', 'SWI', 'BRASWI']",en,,,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4189,2018-06-17 18:24:48,"['BRASWI', 'WorldCup2018']",en,Free Derry,,-1,With Jesus up front Brazil are hard to look past as potential winners #BRASWI #WorldCup2018 https://t.co/3W0tIgxMUl
4190,2018-06-17 18:24:49,['BRASWI'],en,Decentralized,,0,"Coutinho doing Coutinho things... 🔥

#BRASWI"
4191,2018-06-17 18:24:49,[],fr,,,0,"mdr ce quartier de lyon, où ça se permet de balancer des pétards pour un but du brésil...
 j'ai dit de lyon..
 j'es… https://t.co/tiMeXy0knQ"
4192,2018-06-17 18:24:49,"['BRASWI', 'WorldCup']",en,London Town,,0,My prediction is [drum roll please]: 4-0 #BRASWI #WorldCup
4193,2018-06-17 18:24:49,"['BRA', 'SWI', 'BRASWI']",en,Lagos/Johannesburg,PRT,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4194,2018-06-17 18:24:50,"['BRASWI', 'Brasil', 'WorldCup']",en,South Africa,ZAF,0,"RT @ChrisNE14ST: What a goal by Coutinho!

#BRASWI #Brasil #WorldCup 

https://t.co/Ycmge4kwVI"
4195,2018-06-17 18:24:51,"['WorldCup2018', 'BRASWI']",en,,,1,"I wouldn’t be surprised if dressing rooms have full fledged salons nowadays.
#WorldCup2018 
#BRASWI"
4196,2018-06-17 18:24:51,"['BRA', 'SWI', 'BRASWI']",en,United Kingdom,GBR,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4197,2018-06-17 18:24:51,"['BRASWI', 'BRA', 'WorldCup', 'fb']",en,Liverpool,GBR,0,RT @MichKatami: Now that is a screamer by  Coutinho.. Brazil 1-0 Switzerland.. #BRASWI  #BRA #WorldCup #fb
4198,2018-06-17 18:24:52,"['BRA', 'SWI', 'BRASWI']",en,,,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4199,2018-06-17 18:24:52,"['BRASWI', 'BRA', 'FifaWorldCup2018']",en,"North Rhine-Westphalia, Germany",DEU,1,#BRASWI Excellent goal. #BRA #FifaWorldCup2018
4200,2018-06-17 18:24:53,['BRASWI'],en,London,GBR,0,This Brazil team deserves to smash Germany 7-1 in the final #BRASWI
4201,2018-06-17 18:24:53,['BRASWI'],en,"Colwyn Bay, Wales",GBR,1,RT @FBaresi: Wow what a goal @Phil_Coutinho #BRASWI @FIFAWorldCup
4202,2018-06-17 18:24:53,"['Coutinho', 'BRASWI', 'worldcup']",en,Johannesburg ZA,,0,Wowwww!!! #Coutinho! Stunner !! Trade mark ! #BRASWI #worldcup
4203,2018-06-17 18:24:51,"['BRA', 'SWI', 'BRASWI']",en,,,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4204,2018-06-17 18:24:53,"['BRA', 'SUI', 'BRASWI', 'WorldCup']",en,"Barnet, London",GBR,0,Oh Philippe! 😍🔥 #BRA⁠ #SUI #BRASWI #WorldCup⁠ ⁠
4205,2018-06-17 18:24:55,"['BRASWI', 'WorldCup']",en,,,0,"Philippe 'ONLY SCORE BANGERS'  Coutinho

 #BRASWI #WorldCup"
4206,2018-06-17 18:24:55,['BRASWI'],en,,,-1,This is tough because I really like the Swiss's rolls AND I like Brazil's nuts...#BRASWI
4207,2018-06-17 18:24:55,['BRASWI'],es,,,0,OYE EL 11 DE SWITZERLAND ALÉJATE DE NEYMAR QUE VOY A JODER TU PUTA MADRE!!! #BRASWI
4208,2018-06-17 18:24:55,['BRASWI'],en,"La Plata, Argentina",COL,1,RT @FBaresi: Wow what a goal @Phil_Coutinho #BRASWI @FIFAWorldCup
4209,2018-06-17 18:24:55,"['BRASWI', 'WorldCup2018']",en,,,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4210,2018-06-17 18:24:55,"['BRASWI', 'WorldCup18']",en,"Bronx, NY",,0,Mood #BRASWI #WorldCup18 https://t.co/6VqfPDfjYk
4211,2018-06-17 18:24:56,"['BRASWI', 'BRA', 'SWI', 'BRESUI', 'BRE', 'SUI', 'FifaWorldCup2018']",fr,"Paris, Ile-de-France",FRA,0,"Là y’a pas faute Monsieur l’arbitre ?

🧐🧐🧐

#BRASWI #BRA  #SWI
#BRESUI #BRE #SUI 

#FifaWorldCup2018 https://t.co/j2cGq6jJmk"
4212,2018-06-17 18:24:56,"['Coutinho', 'BRASWI', 'WorldCup']",en,"Windhoek, Namibia",NAM,0,#Coutinho just bent that ball like a one-night stand #BRASWI #WorldCup
4213,2018-06-17 18:24:57,"['BRASUI', 'BRASWI']",de,Ich stehe auf meinen Beinen.,,0,"Xhaka, du schaffst es! #BRASUI #BRASWI"
4214,2018-06-17 18:24:57,"['BRA', 'BRASWI', 'WorldCup']",en,Notting Hill,,1,RT @FIFAWCGoals: OHHHHHH MY WHAT A BEAUTIFUL GOAL BY COUTINHO 😮 #BRA #BRASWI #WorldCup https://t.co/I9xCSSPcPK
4215,2018-06-17 18:24:57,"['Barcaboy', 'goal', 'Coutinho', 'BRASWI', 'BRA', 'FCBarcelona', 'Barca']",en,"Mpumalanga, (NST)",ZAF,0,"RT @AndreMisrole: Only a #Barcaboy can score like that!!! What a #goal #Coutinho 🙌🏼
#BRASWI #BRA 👊🏼 #FCBarcelona #Barca 👊🏼💯"
4216,2018-06-17 18:24:57,"['WorldCup2018', 'BRASWI', 'BrazilVSSwitzerland']",en,Cardiff,GBR,1,So Neymar has won the daftest haircut so far at the World Cup! #WorldCup2018 #BRASWI #BrazilVSSwitzerland
4217,2018-06-17 18:24:58,['BRASWI'],en,Ireland,IRL,0,COUTINHO!!! MAJESTIC #BRASWI
4218,2018-06-17 18:24:59,"['Coutinho', 'LALATE', 'ENVIVO', 'Brazil', 'Switzerland', 'ENVIVO']",en,Established October 2007,,1,"GOL!!! #Coutinho 
⚽️ #LALATE ⚽️ #ENVIVO LIVE!
#Brazil vs #Switzerland 1-0 @ 22'!
#ENVIVO LIVE! ▶️▶️… https://t.co/TsM6oAEXlp"
4219,2018-06-17 18:24:59,"['BRASWI', 'Nati']",fr,"Auvers-sur-Oise, France",FRA,0,"RT @lequipedestelle: 🚨🎁CADEAUX DU JOUR !🎁🚨

🇨🇭A l'occasion du match #BRASWI , gagnez le maillot officiel de l'Equipe de Suisse! #Nati 🇨🇭

P…"
4220,2018-06-17 18:25:00,['BRASWI'],en,Wirral ,,-1,"Why we sold Coutinho half way through the season, I’ll never know🤦🏻‍♀️ #BRASWI"
4221,2018-06-17 18:25:00,"['BRA', 'SWI', 'BRASWI']",en,Thailand,THA,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4222,2018-06-17 18:25:00,"['BRASWI', 'Brasil', 'WorldCup']",en,"Johannesburg,  South Africa ",ZAF,0,"RT @ChrisNE14ST: What a goal by Coutinho!

#BRASWI #Brasil #WorldCup 

https://t.co/Ycmge4kwVI"
4223,2018-06-17 18:25:00,['BRASWI'],fr,"Wakanda, but like, for rabbits",,0,Coutinho et ses trajectoires de balle cheatées lol #BRASWI https://t.co/oWHEyyFYQY
4224,2018-06-17 18:25:01,"['BRA', 'BRASWI', 'WorldCup']",en,Italia,,0,"RT @Fristajler: 💥 Coutinho what a beauty! #BRA

#BRASWI #WorldCup https://t.co/wp5EXuU0Bw"
4225,2018-06-17 18:25:01,"['BRA', 'SWI', 'BRASWI']",en,Nowhere,,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
4226,2018-06-17 18:25:02,['BRASWI'],en,,,1,Coutinho bangs them like that for fun all the time🔥🎯 #BRASWI
4227,2018-06-17 18:25:02,['BRASWI'],de,Kobaïa,,0,"#BRASWI 
Brasilien ist wieder da. 1:0"
4228,2018-06-17 18:25:02,"['BRASWI', 'Brasil', 'WorldCup']",en,"Barcelona, España",VEN,0,"RT @ChrisNE14ST: What a goal by Coutinho!

#BRASWI #Brasil #WorldCup 

https://t.co/Ycmge4kwVI"
4229,2018-06-17 18:25:03,"['BRASWI', 'WorldCup2018']",en,Boozeville,,-1,"Coutinho and sharp R2’s 🙌🏼🙌🏼
#BRASWI 
#WorldCup2018 https://t.co/TfxsWO6Tp2"
4230,2018-06-17 18:25:03,"['BRA', 'BRASWI', 'WorldCup']",en,,,0,"What a LASER by Philipe Coutinho!   #BRA #BRASWI  #WorldCup
https://t.co/3aW70wYsnr"
4231,2018-06-17 18:25:03,"['BRASWI', 'Brasil', 'WorldCup']",en,"Rio de Janeiro, Brasil",,0,"RT @ChrisNE14ST: What a goal by Coutinho!

#BRASWI #Brasil #WorldCup 

https://t.co/Ycmge4kwVI"
4232,2018-06-17 18:25:03,"['BRASWI', 'Coutinho', 'coutinhogoal', 'brazil']",en,,,0,"What a goal by Countinho!

#BRASWI #Coutinho #coutinhogoal #brazil

 https://t.co/HQCVxnrkZo"
4233,2018-06-17 18:25:04,[],en,"Liverpool, England",GBR,1,Stunning goal by Coutinho but as a Red I've lost count of the times I've seen him do that at Anfield. He's A Specia… https://t.co/KZ3X4b8QJ3
4234,2018-06-17 18:25:04,['WorldCup'],en,"Welkom, South Africa",ZAF,0,Yes yes #WorldCup @gailgu_123 https://t.co/DKUZNXwoBc
4235,2018-06-17 18:25:04,[],en,Cascadia,,1,"23' Swiss may already be mindful of Serbia's 2 goal win over Costa Rica,and want to manouever themselves into a sit… https://t.co/SJ6hp1ZjH8"
4236,2018-06-17 18:25:04,"['BRASWI', 'Coutinho']",en,"Milan, Lombardy",,1,Coutinho with a stunning strike that's still curling #BRASWI #Coutinho https://t.co/J3Uz8EyiPn
4237,2018-06-17 18:25:05,"['BrazilVSSwitzerland', 'BRASWI']",en,"South Africa, Port Elizabeth",ZAF,0,"I wish i could shoot my shot the Coutinho did
#BrazilVSSwitzerland #BRASWI"
4238,2018-06-17 18:25:06,"['BRASWI', 'FIFAWorldCup2018']",pt,"Lisboa, Portugal",PRT,0,O Brasil 🇧🇷 joga que chateia #BRASWI #FIFAWorldCup2018
4239,2018-06-17 18:25:07,['BRASWI'],en,Georgia,GEO,1,What a goal by Coutinho. Wow. #BRASWI
4240,2018-06-17 18:25:07,['BRASWI'],en,"Cali, Colombia",COL,1,RT @FBaresi: Wow what a goal @Phil_Coutinho #BRASWI @FIFAWorldCup
4241,2018-06-17 18:25:07,"['WorldCup2018', 'WorldCup', 'BRASWI']",en,Kent ,USA,1,"Brazil 🇧🇷 are levels ! The cute touches and passes in around the box, and skills 😍 #WorldCup2018 #WorldCup #BRASWI"
4242,2018-06-17 18:25:08,"['WorldCup', 'Bra', 'BRASWI']",en,,,0,"RT @stephanie_ysf: Road to the 6th... 🇧🇷
#WorldCup 
#Bra
#BRASWI https://t.co/VZWCyNrCRA"
4243,2018-06-17 18:25:08,"['BRASWI', 'WorldCup']",fr,"Dallas, TX",USA,0,RT @KayvonSteezie: COUTINHOOOOO C'EST LE BARCAAA😂😂💥💥🔥🔥🔥🔥 #BRASWI #WorldCup
4244,2018-06-17 18:25:08,"['WorldCup', 'BRASWI']",en,"United Kingdom, southbourne",GBR,-1,Another world class goal!! Unbelievable hit!! #WorldCup #BRASWI ⚽️
4245,2018-06-17 18:25:09,['BRASWI'],pt,clapham park,,0,https://t.co/B2HLjZXY0K Neymar. #BRASWI
4246,2018-06-17 18:25:09,"['BRASWI', 'BRA', 'SUI', 'WorldCup']",en,InACityWhereNoMoralsIsFabulous,,1,"RT @BetsOnAllFooty: Here's that absolute beauty from Coutinho. 💥

#BRASWI #BRA #SUI #WorldCup https://t.co/LtLiNk8oCI"
4247,2018-06-17 18:25:09,"['BRASWI', 'Brasil', 'WorldCup']",en,,,0,"RT @ChrisNE14ST: What a goal by Coutinho!

#BRASWI #Brasil #WorldCup 

https://t.co/Ycmge4kwVI"
4248,2018-06-17 18:25:10,['BRASWI'],en,"Leeds, UK",GBR,1,"Coutinho has improved so much since moving to a big club that win things, wouldn’t you all agree 😝 #BRASWI"
4249,2018-06-17 18:25:10,['BRASWI'],en,"Gurgaon, India",IND,0,"RT @RVCJ_FB: What a journey!
#BRASWI https://t.co/SnHBtYkOu7"
4250,2018-06-17 18:25:11,"['Brazil', 'BRASWI']",en,"Navi Mumbai, Maharashtra",IND,1,Looking well prepared and dangerous. 25 minutes and they seem to be the best team on display. Hope I have jinxed #Brazil #BRASWI
4251,2018-06-17 18:25:11,"['WorldCup', 'BraSwi', 'NeymarHair']",en,W Sussex,,0,"Xherdan Shaqiri. The Dacia Sandero of world football.

#WorldCup #BraSwi #NeymarHair"
4252,2018-06-17 18:25:11,"['Brazil', 'coutinho', 'worldCup', 'BRASWI']",en,"London, England",GBR,0,Take a bow Coutinho 👏👏 what a goal!!!! #Brazil #coutinho #worldCup #BRASWI https://t.co/HQhFPy4obb
4253,2018-06-17 18:25:12,['BRASWI'],en,,,0,coutinho just pulled a roberto carlos #BRASWI
4254,2018-06-17 18:25:12,"['BRA', 'BRASWI', 'WorldCup']",en,Seventh Heaven,,0,"RT @Fristajler: 💥 Coutinho what a beauty! #BRA

#BRASWI #WorldCup https://t.co/wp5EXuU0Bw"
4255,2018-06-17 18:25:12,"['BRASWI', 'WorldCup2018']",en,91 qlq part,,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4256,2018-06-17 18:25:13,"['BRASWI', 'Coutinho']",en,"Camp Nou , Barcelona",VEN,1,RT @InterYaSkriniar: Coutinho with a stunning strike that's still curling #BRASWI #Coutinho https://t.co/J3Uz8EyiPn
4257,2018-06-17 18:25:14,"['BRASWI', 'worldcup']",en,Usually near the buffet,,-1,Has Neymar modelled his hairstyle on “Hardest game in the world” bloke from The Fast Show?!?! #BRASWI #worldcup⁠ ⁠ https://t.co/nVc7DSdvUg
4258,2018-06-17 18:25:14,['BRASWI'],en,Space,,0,"Coutinho just repeated his goal for Liverpool , if you know, you know 🔥🔥 #BRASWI"
4259,2018-06-17 18:25:14,"['BRASWI', 'WorldCup2018']",en,,,0,"RT @FCB_NewsFR: PHILIPPE COUTINHO ! 😱

#BRASWI #WorldCup2018 https://t.co/qnMVDj4gAi"
4260,2018-06-17 18:25:14,"['RussiaWorldCup2018', 'BRASWI']",en,Abuja,NGA,1,This Danilo is different to man city’s own #RussiaWorldCup2018 #BRASWI
4261,2018-06-17 18:25:14,['BRASWI'],fr,,,0,Ça sent la branler pour les p’tits suisse 🤔 #BRASWI
4262,2018-06-17 18:25:15,"['BRASWI', 'Brasil', 'WorldCup']",en,"Accra, Ghana",GHA,0,"RT @ChrisNE14ST: What a goal by Coutinho!

#BRASWI #Brasil #WorldCup 

https://t.co/Ycmge4kwVI"
