Age,Country,Description,Link,Name,Position,Firstname,Lastname
27,Brazil,"Intriguingly, the list of Douglas Costa's appearances under Tite includes more friendlies than 2018 FIFA World Cup Russia™ qualifiers. Granted, he was sidelined through injury for some fixtures in qualifying, but he was also overlooked for several encounters.",https://api.fifa.com/api/v1/picture/players/2018fwc/305070_sq-300_jpg?allowDefaultPicture=true,DOUGLAS COSTA,Forward,Douglas,Costa
21,Brazil,"With his superb finishing skills and versatility up front, Gabriel Fernando de Jesus has become one of Brazil’s biggest breakout stars of recent years.",https://api.fifa.com/api/v1/picture/players/2018fwc/386559_sq-300_jpg?allowDefaultPicture=true,GABRIEL JESUS,Forward,Gabriel,Jesus
26,Brazil,"Tite’s main objective when he took over as Brazil coach in June 2016 was to afford Neymar the star status he deserved as one of the world’s top three players, and to also give him a position of responsibility within the team. It was an objective the coach has fulfilled.",https://api.fifa.com/api/v1/picture/players/2018fwc/314197_sq-300_jpg?allowDefaultPicture=true,NEYMAR,Forward,Neymar,
26,Brazil,Roberto Firmino's superb season at Liverpool brought him an early prize: the attacker was one of the 15 players named by Brazil coach Tite as shoo-ins to go to Russia back in February this year.,https://api.fifa.com/api/v1/picture/players/2018fwc/344547_sq-300_jpg?allowDefaultPicture=true,ROBERTO FIRMINO,Forward,Roberto,Firmino
30,Brazil,"He may not be as high-profile as his fellow Brazil forwards but Taison Barcellos Freda has a big fan in A Seleção coach Tite, with whom he previously worked at the Porto Alegre club Internacional.",https://api.fifa.com/api/v1/picture/players/2018fwc/329039_sq-300_jpg?allowDefaultPicture=true,TAISON,Forward,Taison,
29,Colombia,"If there is one man who benefits from the full confidence of Colombia coach Jose Pekerman, it is David Ospina, the team’s unquestionable first-choice goalkeeper.",https://api.fifa.com/api/v1/picture/players/2018fwc/228686_sq-300_jpg?allowDefaultPicture=true,DAVID OSPINA,Goalkeeper,David,Ospina
29,Colombia,Camilo Vargas went to Brazil 2014 as Colombia’s third-choice custodian but moved up a rung following Faryd Mondragon’s retirement and is now David Ospina’s main understudy.,https://api.fifa.com/api/v1/picture/players/2018fwc/360642_sq-300_jpg?allowDefaultPicture=true,CAMILO VARGAS,Goalkeeper,Camilo,Vargas
33,Colombia,"A product of Millonarios’ youth system, and with a solid career in Colombian football under his belt, Jose Fernando Cuadrado is an experienced goalkeeper who, after being included in a number of national squads, finally made his _Cafeteros_ debut in a friendly with China in 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/411340_sq-300_jpg?allowDefaultPicture=true,JOSE CUADRADO,Goalkeeper,Jose,Cuadrado
31,Colombia,"At Brazil 2014, Cristian Zapata formed an intimidating centre-back partnership with then captain Mario Yepes, from whom he has inherited the role of leader in the Colombian defence.",https://api.fifa.com/api/v1/picture/players/2018fwc/200209_sq-300_jpg?allowDefaultPicture=true,CRISTIAN ZAPATA,Defender,Cristian,Zapata
30,Colombia,"A robust left-footed centre-back, Oscar Murillo is a veritable wall at the back, while his strength in the air turns him into a serious attacking threat at set pieces.",https://api.fifa.com/api/v1/picture/players/2018fwc/228688_sq-300_jpg?allowDefaultPicture=true,OSCAR MURILLO,Defender,Oscar,Murillo
26,Colombia,"In a back line where coach Jose Pekerman made numerous changes and tweaks over the course of the South American qualifying campaign, Santiago Arias played in 13 out of 18 matches, and was part of the starting line-up on each occasion.",https://api.fifa.com/api/v1/picture/players/2018fwc/315614_sq-300_jpg?allowDefaultPicture=true,SANTIAGO ARIAS,Defender,Santiago,Arias
23,Colombia,"One of the tallest players in the Colombia squad, Yerry Mina obviously brings aerial strength – at both ends of the pitch – to the team, but he is also an agile player equipped with two good feet and judicious decision-making.",https://api.fifa.com/api/v1/picture/players/2018fwc/395552_sq-300_jpg?allowDefaultPicture=true,YERRY MINA,Defender,Yerry,Mina
25,Colombia,"Fleet-footed and energetic, Johan Mojica is a left full-back by trade, but he can also play in other defensive positions, as well as on the wing, where his high level of fitness allows him to tirelessly sprint up and down and deliver pinpoint crosses.",https://api.fifa.com/api/v1/picture/players/2018fwc/394500_sq-300_jpg?allowDefaultPicture=true,JOHAN MOJICA,Defender,Johan,Mojica
34,Colombia,"Following the knee injury suffered by Frank Fabra, veteran defender Farid Diaz, who has never previously appeared at a FIFA World Cup™, was called into Colombia’s squad for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/394417_sq-300_jpg?allowDefaultPicture=true,FARID DIAZ,Defender,Farid,Diaz
22,Colombia,"A predominantly right-footed centre-half, Davinson Sanchez brings power, resilience and solidity to the Colombian back line, as well as an unerring ability to swoop in and steal the ball from opposing forwards.",https://api.fifa.com/api/v1/picture/players/2018fwc/386013_sq-300_jpg?allowDefaultPicture=true,DAVINSON SANCHEZ,Defender,Davinson,Sanchez
24,Colombia,"Whether it is by plugging gaps, by stealing the ball and laying it off quickly and cleanly, or by turning defence into attack in the blink of an eye,  troubleshooter Wilmar Barrios is adept at relieving the pressure on a team.",https://api.fifa.com/api/v1/picture/players/2018fwc/394377_sq-300_jpg?allowDefaultPicture=true,WILMAR BARRIOS,Midfielder,Wilmar,Barrios
32,Colombia,"A veritable cornerstone, holding midfielder Carlos Sanchez brings defensive balance to a side that likes to attack in numbers.",https://api.fifa.com/api/v1/picture/players/2018fwc/280487_sq-300_jpg?allowDefaultPicture=true,CARLOS SANCHEZ,Midfielder,Carlos,Sanchez
33,Colombia,"Abel Aguilar brings a work ethic and selflessness to the side, as well as a goal threat, an ability to pick out a team-mate with a pass, and a powerful aerial game.",https://api.fifa.com/api/v1/picture/players/2018fwc/198243_sq-300_jpg?allowDefaultPicture=true,ABEL AGUILAR,Midfielder,Abel,Aguilar
26,Colombia,"Winner of the adidas Golden Boot and scorer of the Goal of the Tournament, James Rodriguez was, without a doubt, one of the great sensations of Brazil 2014.",https://api.fifa.com/api/v1/picture/players/2018fwc/269058_sq-300_jpg?allowDefaultPicture=true,JAMES RODRIGUEZ,Midfielder,James,Rodriguez
30,Colombia,"A Colombia international since 2010, Juan Cuadrado is, due to his explosive pace and versatility, one of the first names on Jose Pekerman’s teamsheet.",https://api.fifa.com/api/v1/picture/players/2018fwc/309714_sq-300_jpg?allowDefaultPicture=true,JUAN CUADRADO,Midfielder,Juan,Cuadrado
27,Colombia,"Mateus Uribe, who generally fulfils a playmaker role, is known for putting in a power of work in the middle of the park, both defensively and from an attacking sense.",https://api.fifa.com/api/v1/picture/players/2018fwc/398409_sq-300_jpg?allowDefaultPicture=true,MATEUS URIBE,Midfielder,Mateus,Uribe
23,Colombia,"Jefferson Lerma is one of the most recent additions to Jose Pekerman’s squad, having only made his senior Colombia debut in a friendly with Korea Republic in November 2017, when the team’s presence at Russia 2018 was already assured.",https://api.fifa.com/api/v1/picture/players/2018fwc/395550_sq-300_jpg?allowDefaultPicture=true,JEFFERSON LERMA,Midfielder,Jefferson,Lerma
25,Colombia,"Juan Quintero did not play at all during the South American qualifiers for Russia 2018, but after two years away from the senior national squad, his resurgent form at River Plate saw him return to the fold.",https://api.fifa.com/api/v1/picture/players/2018fwc/356704_sq-300_jpg?allowDefaultPicture=true,JUAN QUINTERO,Midfielder,Juan,Quintero
31,Colombia,"Carlos Bacca may not have pursued a typical path to sporting success, as he did not even begin playing in Colombia’s top flight until he was 23, but once the free-scoring striker found his feet at that elite level, there was no stopping him.",https://api.fifa.com/api/v1/picture/players/2018fwc/349512_sq-300_jpg?allowDefaultPicture=true,CARLOS BACCA,Forward,Carlos,Bacca
32,Colombia,"With the disappointment of 2014 – when he missed out on the FIFA World Cup™ with a knee injury, after scoring nine goals in Colombia’s qualifying campaign – pushed firmly to the back of his mind, Radamel Falcao is now closer than ever to realising his dream.",https://api.fifa.com/api/v1/picture/players/2018fwc/229444_sq-300_jpg?allowDefaultPicture=true,RADAMEL FALCAO,Forward,Radamel,Falcao
27,Colombia,"In 2014, Luis Muriel was omitted from Jose Pekerman’s final 23-man list just a few days before the start of the World Cup™, but this time around, his increased maturity and much-improved touch have ensured his participation.",https://api.fifa.com/api/v1/picture/players/2018fwc/339731_sq-300_jpg?allowDefaultPicture=true,LUIS MURIEL,Forward,Luis,Muriel
25,Colombia,"Capable of leaving defenders in his wake and finishing clinically whenever necessary, Miguel Borja, a robust, mobile forward, is a thorn in the side of opposing rearguards.",https://api.fifa.com/api/v1/picture/players/2018fwc/369538_sq-300_jpg?allowDefaultPicture=true,MIGUEL BORJA,Forward,Miguel,Borja
25,Colombia,"Gifted winger Jose Izquierdo only made his Colombia debut in June 2017, in a friendly with Spain, and although he did not take part in FIFA World Cup™ qualifying at all, his solid first season in the English Premier League secured his place on Jose Pekerman’s 23-man list.",https://api.fifa.com/api/v1/picture/players/2018fwc/411341_sq-300_jpg?allowDefaultPicture=true,JOSE IZQUIERDO,Forward,Jose,Izquierdo
31,Costa,"One of world football’s leading goalkeepers, Navas’ defining qualities are his agility and reflexes, attributes that allow him to pull off seemingly miraculous saves.",https://api.fifa.com/api/v1/picture/players/2018fwc/199175_sq-300_jpg?allowDefaultPicture=true,KEYLOR NAVAS,Goalkeeper,Keylor,Navas
36,Costa,"Costa Rica’s second-choice keeper behind Keylor Navas, Patrick Pemberton is a veteran who has seen it all.",https://api.fifa.com/api/v1/picture/players/2018fwc/214874_sq-300_jpg?allowDefaultPicture=true,PATRICK PEMBERTON,Goalkeeper,Patrick,Pemberton
28,Costa,"Stuck in the shadow of Keylor Navas and Patrick Pemberton, Leonel Moreira has been extremely consistent on the domestic scene in recent years.",https://api.fifa.com/api/v1/picture/players/2018fwc/270136_sq-300_jpg?allowDefaultPicture=true,LEONEL MOREIRA,Goalkeeper,Leonel,Moreira
34,Costa,Johnny Acosta is one of the most senior members of the Costa Rica squad and frequently plays as a sweeper in the three-man central defence used by coach Oscar Ramirez,https://api.fifa.com/api/v1/picture/players/2018fwc/339447_sq-300_jpg?allowDefaultPicture=true,JOHNNY ACOSTA,Defender,Johnny,Acosta
30,Costa,"A right-sided central defender who can also operate as a full-back, Giancarlo Gonzalez is one of the leaders of the current Tico line-up.",https://api.fifa.com/api/v1/picture/players/2018fwc/268821_sq-300_jpg?allowDefaultPicture=true,GIANCARLO GONZALEZ,Defender,Giancarlo,Gonzalez
20,Costa,Right full-back Ian Smith represents the present and the future of the Costa Rica team.,https://api.fifa.com/api/v1/picture/players/2018fwc/389725_sq-300_jpg?allowDefaultPicture=true,IAN SMITH,Defender,Ian,Smith
29,Costa,"A central defender with the ability to play elsewhere in a four- or five-man defence, Oscar Duarte is a formidable opponent for any striker.",https://api.fifa.com/api/v1/picture/players/2018fwc/312987_sq-300_jpg?allowDefaultPicture=true,OSCAR DUARTE,Defender,Oscar,Duarte
28,Costa,"A hard-running left-back, Bryan Oviedo can occasionally be found on the right flank.",https://api.fifa.com/api/v1/picture/players/2018fwc/270149_sq-300_jpg?allowDefaultPicture=true,BRYAN OVIEDO,Defender,Bryan,Oviedo
25,Costa,"A left-footed centre-back blessed with pace and first-rate tactical awareness, Francisco Calvo can also play at full-back and is good going forward too, possessing a keen nose for goal.",https://api.fifa.com/api/v1/picture/players/2018fwc/339797_sq-300_jpg?allowDefaultPicture=true,FRANCISCO CALVO,Defender,Francisco,Calvo
28,Costa,"One of the many Costa Rican players to begin their careers in Scandinavia, Cristian Gamboa is a naturally right-sided player and can operate both as a full-back and a wing back in a five-man defence.",https://api.fifa.com/api/v1/picture/players/2018fwc/307026_sq-300_jpg?allowDefaultPicture=true,CRISTIAN GAMBOA,Defender,Cristian,Gamboa
30,Costa,Few Costa Rican players have come on quite so much as Kendall Waston in recent seasons.,https://api.fifa.com/api/v1/picture/players/2018fwc/236536_sq-300_jpg?allowDefaultPicture=true,KENDALL WASTON,Defender,Kendall,Waston
